ID,Item Number,Item Name,UNIT,CATEGORY,REORDERQTY,Average Unit Cost,Regular Price,WHOLESALE,TAXRATE,TAX GROUP,LOCATION,qty,Item Type,Item Description,shelf,supplier
4288,8453,HP 19.5V 10.3A 4.5X3.0,PC,ELECTRONICS,0,4211,7500,0,16,B,Main Shop,100,inventory,4.5X3.0,,
4289,8745,Printer Drum,PC,ELECTRONICS,0,6500,3000,0,16,B,Main Shop,100,inventory,,,
4290,8751,PROBOOK X360 CHARGING PORT,PC,ELECTRONICS,0,800,0,0,16,B,Main Shop,100,inventory,CHARGING PORT X360 CHARGING PORT,,
4291,8775,M190 WIRELESS MOUSE- CHARCOAL,PC,ELECTRONICS,0,1090.9384,1500,0,16,B,Main Shop,100,inventory,M910 FULL-SIZE WIRELESS MOUSE- CHARCOAL,,
4292,8786,X543NA LCD COVER,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,90NB0HE7-R7A010,,
4293,8792,55 A TONER,PC,ELECTRONICS,0,24000,0,0,16,B,Main Shop,100,inventory,55A TONER,,
4294,8800,655 TRI-COLOR INK,PC,ELECTRONICS,0,1350,0,0,16,B,Main Shop,100,inventory,655 TRI COLOR,,
4295,8806,MONO ECO TANK M3180,PC,ELECTRONICS,0,60000,69000,0,16,B,Main Shop,100,inventory,EPSON M3180,,
4296,8815,GA401QM LCD BEZEL,PC,ELECTRONICS,0,513,0,0,16,B,Main Shop,100,inventory,90NR05S0-R7B010,,
4297,8586,HP ENVY 13-ah1xxx TOUCH +LCD,PC,ELECTRONICS,0,10880,18000,0,16,B,Main Shop,100,inventory,"HP ENVY Laptop 13-ah1xxx L19539-001 13.3"" UHD Touch Screen Assembly",,
4298,8601,ASUS ROG Strix G15 G513QM,PC,ELECTRONICS,0,163452,170000,0,16,B,Main Shop,100,inventory,ryzen 7 /16gb ram/512 ssd/ 6gb nvidia/,,
4299,8624,FX505 THERMAL CPU FAN,PC,ELECTRONICS,0,567.7,1500,0,16,B,Main Shop,100,inventory,13NR00S0M09111 13NR00S0M10111,,
4300,8629,K701 TOUCH SCREEN,PC,ELECTRONICS,0,681,1500,0,16,B,Main Shop,100,inventory,,,
4301,8659,HP PROBOOK X360 11 G2 EE LAPTOP,PC,ELECTRONICS,0,23524.125,33000,0,16,B,Main Shop,100,inventory,COI5 7TH / 8GB / 256 SSD,,
4302,8664,TP 410 LCD MODULE,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,PN90NB0F50-R20010,,
4303,8666,HP BLUETOOTH HEADSET 500,PC,ELECTRONICS,0,5000,0,0,16,B,Main Shop,100,inventory,BLUETOOTH HEADSET 500,,
4304,9651,HP NU03XL BATTERY,PC,ELECTRONICS,0,1703,3500,0,16,B,Main Shop,100,inventory,HP NU03XL BATTERY,,
4305,9663,LENOVO T460 SPEAKER,PC,ELECTRONICS,0,1296,2500,0,16,B,Main Shop,100,inventory,LENOVO T460 STICKER,,
4306,9664,Hp  4K 1.5 M HDMI,PC,ELECTRONICS,0,565,1000,0,16,B,Main Shop,100,inventory,,,
4307,9667,ASUS X415EA CI7 8GB 512SSD 14'',PC,ELECTRONICS,0,97969,85000,0,16,B,Main Shop,100,inventory,ASUS X415EA CI7 8GB 512SSD 14'',,
4308,9680,HP 1030 G3 Data cable,PC,ELECTRONICS,0,1000,0,0,16,B,Main Shop,100,inventory,HP 1030 G3 Data cable,,
4309,9682,Lenovo keyboard 730 15ikb BL,PC,ELECTRONICS,0,960,1800,0,16,B,Main Shop,100,inventory,Lenovo keyboard 730 15ikb BL,,
4310,9683,HP 840 G8 AB Casing,PC,ELECTRONICS,0,4418,6500,0,16,B,Main Shop,100,inventory,HP 840 G8 AB Casing,,
4311,9688,Dell 5410 1v1xf battery org,PC,ELECTRONICS,0,2000,3500,0,16,B,Main Shop,100,inventory,Dell 5410 1v1xf battery org,,
4312,8912,EPSON M1180,PC,ELECTRONICS,0,62000,75000,0,16,B,Main Shop,100,inventory,EPSON M1180,,
4313,8920,HP 15-DW CI7 8GB 1TB,PC,ELECTRONICS,0,93000,0,0,16,B,Main Shop,100,inventory,HP 15-DW CI7 8GB 1TB,,
4314,8947,LENOVO L18M6PD1 BATTERY,PC,ELECTRONICS,0,2251,4000,0,16,B,Main Shop,100,inventory,LENOVO L18M6PD1 BATTERY,,
4315,8964,ASUS VIVOBK 13 SLATE OLED T3300,PC,ELECTRONICS,0,69000,75000,0,16,B,Main Shop,100,inventory,"13.3"" FHD OLED/BLACK/N6000/8G/256GB SSD/UK DETACHABLE KB/FINGERPRINT/5M (FRONT CAMERA) + 13M (REAR CAMERA)/WIN11H/1YR INTERNATIONAL WARRANTY/SLEEVE/STYLUS",,
4316,8979,DELL INSPIRON 5590 KEYBOARD,PC,ELECTRONICS,0,1380,2500,0,16,B,Main Shop,100,inventory,DELL INSPIRON 5590 KEYBOARD,,
4317,8994,X409FA SCREEN,PC,ELECTRONICS,0,9799.02,0,0,16,B,Main Shop,100,inventory,X409FA SCREEN 18010-14005200,,
4318,9040,DELL LATITUDE E7480 CI5 LAPTOP,PC,ELECTRONICS,0,22550,29000,0,16,B,Main Shop,100,inventory,CORE I5 6TH / 8GB  RAM/ 256 SSD,,
4319,9058,DELL LATITUDE 7300 CI7 LAPTOP,PC,ELECTRONICS,0,29550,45000,0,16,B,Main Shop,100,inventory,CORE I5 8TH / 8GB RAM / 256 SSD,,
4320,11980,Iphone  14 Pro 256 Silver,PC,ELECTRONICS,0,61186.36,85000,0,16,B,Main Shop,100,inventory,Iphone  14 Pro 256 Silver,,
4321,12007,hitage UI-285 (65W) Quick Charg,PC,ELECTRONICS,0,1071.39426,2500,0,16,B,Main Shop,100,inventory,hitage UI-285 (65W) Quick Charger (Header),,
4322,12020,Huawei 4G Mobile Wifi 5 Black,PC,ELECTRONICS,0,4048,5500,0,16,B,Main Shop,100,inventory,Huawei 4G Mobile Wifi 5 black 195Mbps up to 16 devices,,
4323,12049,Hp Elitebook 840 g6 i7 16/256,PC,ELECTRONICS,0,33000,45000,0,16,B,Main Shop,100,inventory,Hp Elitebook 840 g6 i7 8th gen 16/256 14'' laptop,,
4324,12051,Asus 240W Adapter 3.5A*,PC,ELECTRONICS,0,0,6500,0,16,B,Main Shop,100,inventory,20v 12a 3.5A*,,
4325,12052,HP Elite X2 G4 keyboard,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,HP Elite X2 G4 keyboard,,
4326,12070,HP ScanJet Pro 2600 f1 Scanner,PC,ELECTRONICS,0,31700,37000,0,16,B,Main Shop,100,inventory,"HP ScanJet Pro 2600 f1 Scanner - ADF, Duplex ADF Scanning, USB Interface - 20G05A",,
4327,12097,Len 300 Compact Mouse FrostBlue,PC,ELECTRONICS,0,1203.67,2000,0,16,B,Main Shop,100,inventory,"GY51L15679
Len 300 Wireless Compact Mouse frost Blue",,
4328,8504,HP SPECTRA X360,PC,ELECTRONICS,0,193000,0,0,16,B,Main Shop,100,inventory,HP SPECTRA X360,,
4329,8516,RJ  45 CONNECTOR,PC,ELECTRONICS,0,2.5,20,0,16,B,Main Shop,100,inventory,,,
4330,826,BIOS,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
4331,8532,IDEAPAD 320 AB CASING,PC,ELECTRONICS,0,2098.33333,4000,0,16,B,Main Shop,100,inventory,,,
4332,8535,DELL LATITUDE 5300 CI5 T/S BB,PC,ELECTRONICS,0,52000,65000,0,16,B,Main Shop,100,inventory,CI5 8TH / 8/ 256 TOUCH SCREEN,,
4333,8541,ASUS X553 BATT(B21N1329) ORG,PC,ELECTRONICS,0,3500,0,0,16,B,Main Shop,100,inventory,ASUS X553 ORG,,
4334,8559,CF 237A CARTRIDGE,PC,ELECTRONICS,0,18800,0,0,16,B,Main Shop,100,inventory,CF 237A CARTRIDGE,,
4335,8505,DELL E7240 CD CASING,PC,ELECTRONICS,0,3000,0,0,16,B,Main Shop,100,inventory,E7240 CD CASING,,
4336,8517,953 XL BLACK CARTRIDGE,PC,ELECTRONICS,0,6216.66667,0,0,16,B,Main Shop,100,inventory,BLACK,,
4337,8526,LENOVO IDEAPAD 3 14IML05 CI3,PC,ELECTRONICS,0,42000,0,0,16,B,Main Shop,100,inventory,14IML05 CI3 IDEAPAD 3,,
4338,8533,HP 1040 G4 KEYBOARD UK,PC,ELECTRONICS,0,2500,0,0,16,B,Main Shop,100,inventory,G4 1040 UK KB,,
4339,8536,UX463FL14.0FULLHDLCDMODULE,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,N0NB0NY1-R210 LCD MODULE,,
4340,8542,HP 664 EPSON YELLOW TONER,PC,ELECTRONICS,0,1200,0,0,16,B,Main Shop,100,inventory,TONER HP664 YELLOW,,
4341,8546,UX581GV GPU FAN,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,13NB0NG0T03111,,
4342,8560,HP 250 G8 CI5 256 WIN 10 LAPTOP,PC,ELECTRONICS,0,63720,70000,0,16,B,Main Shop,100,inventory,CI5 11TH / 8GB / 256 WIN 10,,
4343,8506,HP LASERJET M179FNW,PC,ELECTRONICS,0,52000,49000,0,16,B,Main Shop,100,inventory,M179FNW LASERJET,,
4344,8518,953 XL COLOR CARTRIDGE,PC,ELECTRONICS,0,5300,0,0,16,B,Main Shop,100,inventory,COLOR,,
4345,8527,17.3 SLIM 30PIN SHORT FULL HD,PC,ELECTRONICS,0,7000,16000,0,16,B,Main Shop,100,inventory,30PIN SHORT FULL HD,,
4346,8534,HP 9470 CHARGING PORT,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,9470 CHARGING PORT,,
4347,8537,DELL LATITUDE 7400 CI7 T/S LAPT,PC,ELECTRONICS,0,60000,69000,0,16,B,Main Shop,100,inventory,CI5 8TH / 8/ 256 SSD TOUCH SCREEN,,
4348,8543,HP 664 EPSON MAGENTA TONER,PC,ELECTRONICS,0,1200,0,0,16,B,Main Shop,100,inventory,,,
4349,8547,APPLE A1534 battery original,PC,ELECTRONICS,0,6500,8000,0,16,B,Main Shop,100,inventory,,,
4350,8561,130-15 CD CASING,PC,ELECTRONICS,0,4666.66667,0,0,16,B,Main Shop,100,inventory,130-15 CD,,
4351,8995,240 G7 14-CK HDD CONNECTOR,PC,ELECTRONICS,0,1000,0,0,16,B,Main Shop,100,inventory,240 G7 14-CK HDD CONNECTOR,,
4352,9041,HP ENVY 15-DS T+SCREEN,PC,ELECTRONICS,0,13720.5,17000,0,16,B,Main Shop,100,inventory,,,
4353,9059,HP 250 G8 CI5 LAPTOP,PC,ELECTRONICS,0,29550,29550,0,16,B,Main Shop,100,inventory,CORE I5 11TH 8 GB RAM  256 SSD,,
4354,9080,LOGITEC M350 WIRELESS MOUSE,PC,ELECTRONICS,0,2935.38347,3800,0,16,B,Main Shop,100,inventory,,,
4355,9119,OLED ASUS 15.6' FHD GL EDP BC3,PC,ELECTRONICS,0,27230,33000,0,16,B,Main Shop,100,inventory,KEB3NA0014/MCN0CV04A77248C,,
4356,9176,ASUS 20V 8.5A,PC,ELECTRONICS,0,3130,5000,0,16,B,Main Shop,100,inventory,6.0*3.7mm,,
4357,9223,HP OFFICEJET PRO 7740 PRINTER,PC,ELECTRONICS,0,40000,0,0,16,B,Main Shop,100,inventory,HP OFFICEJETPRO 7740 WIDE FORMAT PRINTER,,
4358,9249,Hp ELITE 1012 G2 i5-7/8/256  T/,PC,ELECTRONICS,0,24958.75,35000,0,16,B,Main Shop,100,inventory,,,
4359,9371,9470/9480 TOUCH PAD,PC,ELECTRONICS,0,1800,0,0,16,B,Main Shop,100,inventory,9470/9480 TOUCH PAD,,
4360,9379,DELL 5551 KEYBOARD,PC,ELECTRONICS,0,1500,0,0,16,B,Main Shop,100,inventory,DELL 5551 KEYBOARD,,
4361,9381,ASUS TP 470 EA-EC45 ci7 /16 lap,PC,ELECTRONICS,0,99567.53502,125000,0,16,B,Main Shop,100,inventory,"ASUS VivoBook Flip  TP470EA-EC452W
TP470/14 FHD Touch/i7- 1165G7/16GB/512GB/Win 11/Indie Black",,
4362,9392,OFFICE HOME AND STUDENT 2021,PC,ELECTRONICS,0,13572,0,0,16,B,Main Shop,100,inventory,OFFICE HOME AND STUDENT 2021,,
4363,9398,UX325JA-2G K/B US MODULE,PC,ELECTRONICS,0,6760.89,0,0,16,B,Main Shop,100,inventory,UX325JA-2G K/B US MODULE,,
4364,9401,IMAGING DRUM CF 219 A,PC,ELECTRONICS,0,12000,0,0,16,B,Main Shop,100,inventory,IMAGING DRUM CF 219 A,,
4365,9405,LENOVO MONITOR L22I-30 25.5'',PC,ELECTRONICS,0,13500,0,0,16,B,Main Shop,100,inventory,LENOVO MONITOR L22I-30 25.5'',,
4366,9409,KYOCERA M2640IDW,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
4367,9924,Lenovo Ideapad 3 15 CD,PC,ELECTRONICS,0,6000,0,0,16,B,Main Shop,100,inventory,Lenovo Ideapad 3 15 CD,,
4368,9934,Vention HDMI 1.5 Cable,PC,ELECTRONICS,0,300,0,0,16,B,Main Shop,100,inventory,Vention HDMI 1.5 Cable,,
4369,9940,TECNO POP 8 6GB,PC,ELECTRONICS,0,11900,14900,0,16,B,Main Shop,100,inventory,TECNO POP 8 6.6' 6GB 64GB 5000mAh,,
4370,9961,dell latitude 12-5285 CI5 LAPTO,PC,ELECTRONICS,0,19291,50000,0,16,B,Main Shop,100,inventory,,,
4371,9981,"Lenovo IdeaCentre AIO 3 24IAP7,",PC,ELECTRONICS,0,127600,0,0,16,B,Main Shop,100,inventory,"Lenovo IdeaCentre AIO 3 24IAP7, Intel Core i7 1260P, 8GB DDR4 3200 (Up to 16GB Support),",,
4372,9983,HP 820 G2 Touch pad,PC,ELECTRONICS,0,1500,0,0,16,B,Main Shop,100,inventory,HP 820 G2 Touch pad,,
4373,9996,Hp 250 G6/15DY Charging port,PC,ELECTRONICS,0,800,0,0,16,B,Main Shop,100,inventory,Hp 250 G6/15DY Charging port,,
4374,10002,Calus C10 spark,PC,ELECTRONICS,0,4800,6200,0,16,B,Main Shop,100,inventory,"6.0""/2gb ram/16gb rom/4000MaH",,
4375,8752,32GB ATM FLASH,PC,ELECTRONICS,0,500,0,0,16,B,Main Shop,100,inventory,32GB ATM FLASH,,
4376,8776,M190 WIRELESS MOUSE-MID GREY,PC,ELECTRONICS,0,1315.52991,1800,0,16,B,Main Shop,100,inventory,910-005905 M190 FULL-SIZE WIRELESS MOUSE - MID GREY,,
4377,8787,X543NA LCD BEZEL,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,90NB0B0I- R7B020,,
4378,8793,TK 1120 TONER,PC,ELECTRONICS,0,3500,0,0,16,B,Main Shop,100,inventory,TK 1120 TONER,,
4379,8801,LENOVO  X1 Gen 5 LN 01AV494,PC,ELECTRONICS,0,2768,3800,0,16,B,Main Shop,100,inventory,LENOVO X1 GEN 5 LN 01AV494,,
4380,8807,ACER AL 14A32 E1-571 BATTERY,PC,ELECTRONICS,0,3500,0,0,16,B,Main Shop,100,inventory,ACER AL14A32 E1-571 BATTERY,,
4381,8816,GA401QM LCD COVER,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,90NR05S2-R7A010,,
4382,8824,TWINMOS 256 GB 2.5'' SATA3 SSD,PC,ELECTRONICS,0,3812.5,6500,0,16,B,Main Shop,100,inventory,TM256GH2U,,
4383,9665,Logitech mk 470 combo,PC,ELECTRONICS,0,5580.21,7500,0,16,B,Main Shop,100,inventory,,,
4384,9668,ASUS X515EA CI7 8GB 512SSD 15.6,PC,ELECTRONICS,0,67000,85000,0,16,B,Main Shop,100,inventory,ASUS X515EA CI7 8GB 512SSD 15.6,,
4385,9681,HP M607 FUSER UNIT,PC,ELECTRONICS,0,38000,0,0,16,B,Main Shop,100,inventory,HP M607 FUSER UNIT,,
4386,9684,HP 840 G8 CD Casing,PC,ELECTRONICS,0,3018,5500,0,16,B,Main Shop,100,inventory,HP 840 G8 CD Casing,,
4387,9689,Hp Dv6-7000 AB Casing,PC,ELECTRONICS,0,4000,0,0,16,B,Main Shop,100,inventory,Hp Dv6-7000 AB Casing,,
4388,9692,Dell AB Case inspiron 15RV 3521,PC,ELECTRONICS,0,3500,0,0,16,B,Main Shop,100,inventory,Dell AB Case inspiron 15RV 3521,,
4389,9703,dell latitude 71tg4 battery org,PC,ELECTRONICS,0,2600,4000,0,16,B,Main Shop,100,inventory,dell latitude 71tg4 battery org,,
4390,8788,X543NA BOTTOM CASING,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,90NB0HEI- R7D030,,
4391,8794,933 XL CYAN,PC,ELECTRONICS,0,2000,0,0,16,B,Main Shop,100,inventory,933XL CYAN,,
4392,8802,LENOVO V130-15I KB,PC,ELECTRONICS,0,1500,0,0,16,B,Main Shop,100,inventory,LENOVO V130-15I KB,,
4393,8808,SAMSUNG NP270E Charging Port,PC,ELECTRONICS,0,800,1500,0,16,B,Main Shop,100,inventory,SAMSUNG NP270E Charging Port,,
4394,8817,MICROSOFT OFFICE HOME,PC,ELECTRONICS,0,30160,0,0,16,B,Main Shop,100,inventory,OFFICE HOME AND BUSINESS 2021,,
4395,1366,USB LAN,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
4396,8828,GU502DU LCD BEZEL,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,90NR0213-R7B010,,
4397,8830,ASUS ZENBOOK 14 I7,PC,ELECTRONICS,0,170000,0,0,16,B,Main Shop,100,inventory,ZENBOOK I7-1165G7,,
4398,9382,ASUS UX 3402 ZA CI7 LAPTOP,PC,ELECTRONICS,0,146000,160000,0,16,B,Main Shop,100,inventory,"UX3402ZA-KN200W
UX3402ZA/14 inch 2.8k TOUCH/i7- 1260P/16GB/512GB/Ponder Blue/Win 11",,
4399,9393,MICROSOFT 365 PERSONAL ENGLISH,PC,ELECTRONICS,0,6635.2,8500,0,16,B,Main Shop,100,inventory,MICROSOFT 365 PERSONAL ENGLISH SUB 1YEAR,,
4400,9399,X415EA-1S K/B MODULE,PC,ELECTRONICS,0,950,1500,0,16,B,Main Shop,100,inventory,X415EA-1S K/B MODULE,,
4401,9402,MACBOOK PRO 13'' M2/16GB 512GB,PC,ELECTRONICS,0,315000,0,0,16,B,Main Shop,100,inventory,MACBOOK PRO 13'' M2/16GB 512GB SSD,,
4402,9406,LENOVO 100 WIRELESS COMBO,PC,ELECTRONICS,0,2346.9,3500,0,16,B,Main Shop,100,inventory,GX30L66303 LENOVO 100 WIRELESS COMBO KEYBOARD AND MOUSE,,
4403,9410,HP AO02XL ELITEPAD 1000 BATTERY,PC,ELECTRONICS,0,4000,0,0,16,B,Main Shop,100,inventory,HP AO02XL ELITEPAD 1000 BATTERY,,
4404,9413,DELL 3410 JK6Y6 BATTERY,PC,ELECTRONICS,0,4500,0,0,16,B,Main Shop,100,inventory,DELL 3410 JK6Y6 BATTERY,,
4405,9414,HP 2000 HINGES PAIR,PC,ELECTRONICS,0,1000,0,0,16,B,Main Shop,100,inventory,HP 2000 HINGES PAIR,,
4406,9177,HP 14 CK AB CASING,PC,ELECTRONICS,0,2360.46875,4500,0,16,B,Main Shop,100,inventory,HP 14 CK AB CASING,,
4407,9224,ASUS TP412UA BATTERY,PC,ELECTRONICS,0,3023,3800,0,16,B,Main Shop,100,inventory,C31N1733,,
4408,9250,16GB ddr3 12800 laptop,PC,ELECTRONICS,0,0,5000,0,16,B,Main Shop,100,inventory,16GB ddr3 12800 laptop,,
4409,9266,4X90S91831 Lenovo USB-C to Ethe,PC,ELECTRONICS,0,2943.4,4500,0,16,B,Main Shop,100,inventory,Lenovo USB-C to Ethernet,,
4410,9271,HP LASER 107W PRINTER,PC,ELECTRONICS,0,20880,25000,0,16,B,Main Shop,100,inventory,HP LASER 107W PRINTER,,
4411,9298,WINTOUCH M719 TABLET BLACK,PC,ELECTRONICS,0,4346,7000,0,16,B,Main Shop,100,inventory,"ANDROID 5.1, RAM 1GB ROM 32GB, 3G",,
4412,9324,MACBOOK AP A1820 BATTERY,PC,ELECTRONICS,0,6500,0,0,16,B,Main Shop,100,inventory,MACBOOK AP A1820 BATTERY,,
4413,9327,LENOVO T460S BATTERY,PC,ELECTRONICS,0,1978.15385,3500,0,16,B,Main Shop,100,inventory,LENOVO T460S BATTERY 01AV405 SHORT,,
4414,9178,HP 14 CK CD CASING,PC,ELECTRONICS,0,2857.2,5000,0,16,B,Main Shop,100,inventory,HP 14CK CD CASING,,
4415,9225,1TB ssd 2.5'' ext samsung,PC,ELECTRONICS,0,11891.5,14000,0,16,B,Main Shop,100,inventory,,,
4416,9251,HP Elite X3 Wireless Charger,PC,ELECTRONICS,0,922.5,2500,0,16,B,Main Shop,100,inventory,HP Elite X3 Wireless Charger,,
4417,9267,4X90S91830 ThinkPad USB 3.0 Eth,PC,ELECTRONICS,0,2282.8,3500,0,16,B,Main Shop,100,inventory,ThinkPad USB 3.0 Ethernet Adapter,,
4418,9272,HP LASER MFP 135A PRINTER,PC,ELECTRONICS,0,24500,29000,0,16,B,Main Shop,100,inventory,HP LASER MFP 135A PRINTER,,
